,num bidders,avg rev
0,10.0,11.87427737918133
1,20.0,14.851215506126483
2,30.0,16.520868920923377
3,40.0,18.27758699655928
4,50.0,19.11328368739503
5,60.0,20.052734039009422
6,70.0,20.841135153120103
7,80.0,21.33235859426499
8,90.0,22.27437994785537
9,100.0,22.91352442462284
10,110.0,23.756180271767754
11,120.0,24.390988181121095
12,130.0,25.042615868780484
13,140.0,25.72495565721681
14,150.0,26.085589528359368
15,160.0,26.39887513070154
16,170.0,26.779713008204602
17,180.0,27.441110047448074
18,190.0,27.788926402786505
19,200.0,28.518212715488954
20,210.0,28.77254972424568
21,220.0,29.370040025785542
22,230.0,29.67049038053084
23,240.0,30.183151067048296
24,250.0,29.888861010872123
25,260.0,30.735260106224246
26,270.0,30.36238652724874
27,280.0,31.52684425869821
28,290.0,31.574604230640283
29,300.0,32.333845339266944
30,310.0,31.728309813929283
31,320.0,35.977665914971
32,330.0,32.35300368470163
33,340.0,32.81789424908115
34,350.0,33.91378418807948
35,360.0,33.62556126828288
36,370.0,35.08596980316754
37,380.0,34.769384950123225
38,390.0,34.74963742987359
39,400.0,36.018002258880244
